image_path,x1,y1,x2,y2
lines/39973.png,33,52,60,10
lines/39974.png,39,6,61,42
lines/39975.png,47,10,58,52
lines/39976.png,61,2,62,7
lines/39977.png,56,16,62,52
lines/39978.png,59,60,62,38
lines/39979.png,31,27,32,5
lines/39980.png,12,45,41,43
lines/39981.png,61,52,63,12
lines/39982.png,42,28,46,33
lines/39983.png,47,50,58,0
lines/39984.png,32,55,50,9
lines/39985.png,51,20,55,61
lines/39986.png,20,30,61,63
lines/39987.png,34,18,40,45
lines/39988.png,26,60,63,1
lines/39989.png,61,49,62,38
lines/39990.png,46,57,63,25
lines/39991.png,5,56,45,13
lines/39992.png,11,53,12,59
lines/39993.png,42,28,60,54
lines/39994.png,53,11,63,53
lines/39995.png,4,46,18,32
lines/39996.png,47,40,50,58
lines/39997.png,15,35,32,10
lines/39998.png,51,2,58,3
lines/39999.png,33,48,52,62
lines/40000.png,51,11,56,50
lines/40001.png,18,19,39,62
lines/40002.png,34,43,63,9
lines/40003.png,55,16,60,63
lines/40004.png,23,33,63,52
lines/40005.png,27,56,31,11
lines/40006.png,60,5,63,1
lines/40007.png,3,41,5,50
lines/40008.png,31,21,56,10
lines/40009.png,29,26,51,18
lines/40010.png,37,24,40,37
lines/40011.png,46,50,50,53
lines/40012.png,37,33,53,23
lines/40013.png,2,26,28,15
lines/40014.png,50,17,53,17
lines/40015.png,10,32,46,30
lines/40016.png,9,32,14,21
lines/40017.png,60,2,62,30
lines/40018.png,62,26,63,50
lines/40019.png,27,45,47,62
lines/40020.png,9,32,31,43
lines/40021.png,58,37,62,16
lines/40022.png,20,42,27,8
lines/40023.png,3,55,9,47
lines/40024.png,16,52,36,18
lines/40025.png,9,14,45,59
lines/40026.png,16,48,32,15
lines/40027.png,22,54,53,62
lines/40028.png,46,11,52,16
lines/40029.png,24,44,60,15
lines/40030.png,15,19,21,57
lines/40031.png,40,9,51,5
lines/40032.png,24,31,54,21
lines/40033.png,40,11,63,37
lines/40034.png,9,29,51,0
lines/40035.png,53,56,54,8
lines/40036.png,35,35,46,47
lines/40037.png,36,42,48,39
lines/40038.png,59,43,61,55
lines/40039.png,44,32,57,25
lines/40040.png,45,19,52,2
lines/40041.png,42,30,48,27
lines/40042.png,31,45,57,5
lines/40043.png,61,4,63,49
lines/40044.png,54,42,55,35
lines/40045.png,49,41,50,2
lines/40046.png,40,45,54,55
lines/40047.png,61,12,63,60
lines/40048.png,41,58,55,32
lines/40049.png,44,12,48,11
lines/40050.png,11,50,34,31
lines/40051.png,6,38,31,15
lines/40052.png,14,47,45,16
lines/40053.png,55,19,58,8
lines/40054.png,24,33,49,23
lines/40055.png,44,57,53,2
lines/40056.png,21,13,38,2
lines/40057.png,56,35,59,49
lines/40058.png,6,13,59,33
lines/40059.png,0,8,31,45
lines/40060.png,28,48,55,10
lines/40061.png,52,29,53,23
lines/40062.png,21,58,55,22
lines/40063.png,22,0,35,0
lines/40064.png,52,17,60,26
lines/40065.png,12,55,52,11
lines/40066.png,26,18,48,35
lines/40067.png,16,12,20,3
lines/40068.png,45,57,51,26
lines/40069.png,38,33,44,6
lines/40070.png,56,32,62,18
lines/40071.png,7,58,19,26
lines/40072.png,11,1,25,48
lines/40073.png,35,32,59,33
lines/40074.png,61,16,63,33
lines/40075.png,1,3,27,2
lines/40076.png,24,24,48,17
lines/40077.png,62,9,63,44
lines/40078.png,43,49,52,19
lines/40079.png,22,45,38,50
lines/40080.png,7,12,52,53
lines/40081.png,61,9,62,1
lines/40082.png,18,33,43,13
lines/40083.png,29,55,31,25
lines/40084.png,52,45,56,48
lines/40085.png,35,31,43,40
lines/40086.png,59,44,60,59
lines/40087.png,9,31,14,37
lines/40088.png,37,4,48,32
lines/40089.png,9,41,16,12
lines/40090.png,7,37,35,12
lines/40091.png,24,59,29,53
lines/40092.png,41,52,49,44
lines/40093.png,56,62,63,8
lines/40094.png,28,4,34,59
lines/40095.png,49,7,50,29
lines/40096.png,2,8,3,63
lines/40097.png,15,38,45,18
lines/40098.png,9,52,39,2
lines/40099.png,54,7,63,63
lines/40100.png,31,61,34,15
lines/40101.png,6,9,10,23
lines/40102.png,14,4,31,53
lines/40103.png,49,29,55,52
lines/40104.png,55,45,63,43
lines/40105.png,29,11,63,18
lines/40106.png,7,62,17,52
lines/40107.png,37,34,49,40
lines/40108.png,44,28,57,9
lines/40109.png,28,11,30,12
lines/40110.png,7,50,42,3
lines/40111.png,24,38,55,17
lines/40112.png,2,36,4,17
lines/40113.png,32,49,35,11
lines/40114.png,21,16,53,63
lines/40115.png,22,33,46,27
lines/40116.png,48,36,51,49
lines/40117.png,28,45,49,0
lines/40118.png,11,12,25,14
lines/40119.png,3,57,39,43
lines/40120.png,38,12,51,36
lines/40121.png,29,60,33,17
lines/40122.png,17,59,39,62
lines/40123.png,29,3,45,15
lines/40124.png,46,17,62,55
lines/40125.png,7,9,27,63
lines/40126.png,49,1,55,38
lines/40127.png,43,17,51,28
lines/40128.png,7,0,30,56
lines/40129.png,15,30,34,53
lines/40130.png,37,5,53,27
lines/40131.png,10,37,41,16
lines/40132.png,44,55,61,25
lines/40133.png,60,17,62,46
lines/40134.png,2,31,49,42
lines/40135.png,26,24,58,48
lines/40136.png,23,2,57,42
lines/40137.png,42,34,56,11
lines/40138.png,5,10,51,56
lines/40139.png,27,36,43,5
lines/40140.png,44,26,61,48
lines/40141.png,35,6,42,5
lines/40142.png,29,57,37,6
lines/40143.png,29,56,43,57
lines/40144.png,26,14,38,20
lines/40145.png,48,11,61,55
lines/40146.png,54,3,57,32
lines/40147.png,9,60,37,29
lines/40148.png,17,29,41,1
lines/40149.png,39,41,57,45
lines/40150.png,53,52,57,20
lines/40151.png,45,7,58,19
lines/40152.png,8,47,27,43
lines/40153.png,31,12,52,39
lines/40154.png,38,26,50,12
lines/40155.png,24,3,37,20
lines/40156.png,39,56,57,59
lines/40157.png,4,44,37,33
lines/40158.png,9,48,26,41
lines/40159.png,58,3,62,32
lines/40160.png,57,48,62,49
lines/40161.png,52,24,60,29
lines/40162.png,4,30,35,58
lines/40163.png,12,26,35,34
lines/40164.png,21,19,25,42
lines/40165.png,20,5,31,22
lines/40166.png,8,29,42,39
lines/40167.png,6,50,46,60
lines/40168.png,40,56,50,49
lines/40169.png,57,20,62,20
lines/40170.png,26,49,40,43
lines/40171.png,51,7,52,46
lines/40172.png,60,2,62,52
lines/40173.png,51,49,60,28
lines/40174.png,26,22,41,22
lines/40175.png,45,7,56,60
lines/40176.png,48,53,60,61
lines/40177.png,38,27,61,47
lines/40178.png,25,45,38,19
lines/40179.png,25,52,40,54
lines/40180.png,24,40,28,58
lines/40181.png,23,62,46,19
lines/40182.png,20,15,31,50
lines/40183.png,56,18,60,12
lines/40184.png,16,45,39,32
lines/40185.png,56,7,62,20
lines/40186.png,24,18,45,26
lines/40187.png,23,57,37,39
lines/40188.png,25,0,50,56
lines/40189.png,39,62,53,35
lines/40190.png,29,59,58,19
lines/40191.png,34,12,45,30
lines/40192.png,12,19,59,21
lines/40193.png,2,27,30,19
lines/40194.png,54,44,57,45
lines/40195.png,56,50,62,9
lines/40196.png,43,59,57,57
lines/40197.png,18,34,36,35
lines/40198.png,18,20,19,20
lines/40199.png,11,61,37,15
lines/40200.png,37,21,60,26
lines/40201.png,18,36,24,29
lines/40202.png,54,50,58,28
lines/40203.png,50,50,57,6
lines/40204.png,35,42,63,7
lines/40205.png,52,26,61,54
lines/40206.png,47,50,51,13
lines/40207.png,52,58,62,16
lines/40208.png,26,9,37,41
lines/40209.png,45,32,50,61
lines/40210.png,43,18,59,47
lines/40211.png,47,11,53,59
lines/40212.png,34,40,44,44
lines/40213.png,7,18,60,60
lines/40214.png,13,11,16,14
lines/40215.png,15,38,43,39
lines/40216.png,52,45,59,63
lines/40217.png,18,40,52,0
lines/40218.png,39,36,53,42
lines/40219.png,48,12,51,33
lines/40220.png,22,36,60,51
lines/40221.png,6,56,27,60
lines/40222.png,40,10,60,7
lines/40223.png,39,35,59,57
lines/40224.png,31,41,55,32
lines/40225.png,50,33,55,47
lines/40226.png,42,34,53,6
lines/40227.png,0,6,23,5
lines/40228.png,62,27,63,6
lines/40229.png,43,14,48,51
lines/40230.png,34,50,40,45
lines/40231.png,52,43,58,40
lines/40232.png,42,38,61,30
lines/40233.png,44,54,49,20
lines/40234.png,28,10,38,34
lines/40235.png,23,35,26,13
lines/40236.png,53,36,59,3
lines/40237.png,9,41,50,34
lines/40238.png,13,7,17,36
lines/40239.png,40,45,44,51
lines/40240.png,61,16,62,38
lines/40241.png,49,38,62,7
lines/40242.png,52,7,57,53
lines/40243.png,34,0,53,14
lines/40244.png,62,30,63,61
lines/40245.png,50,9,60,25
lines/40246.png,20,31,41,17
lines/40247.png,38,36,39,4
lines/40248.png,7,49,30,8
lines/40249.png,35,7,47,27
lines/40250.png,10,48,11,33
lines/40251.png,45,22,54,1
lines/40252.png,41,7,53,13
lines/40253.png,56,8,60,51
lines/40254.png,28,0,49,52
lines/40255.png,5,33,21,53
lines/40256.png,31,62,40,19
lines/40257.png,27,45,46,46
lines/40258.png,60,47,62,31
lines/40259.png,4,57,12,3
lines/40260.png,26,32,60,5
lines/40261.png,36,14,52,36
lines/40262.png,47,46,54,6
lines/40263.png,50,33,62,28
lines/40264.png,60,42,61,57
lines/40265.png,58,22,62,63
lines/40266.png,15,5,38,60
lines/40267.png,50,39,60,45
lines/40268.png,27,24,62,30
lines/40269.png,31,50,50,58
lines/40270.png,42,45,49,26
lines/40271.png,18,29,25,5
lines/40272.png,46,45,47,50
lines/40273.png,44,41,61,60
lines/40274.png,45,33,50,31
lines/40275.png,10,13,62,31
lines/40276.png,55,56,61,7
lines/40277.png,34,49,36,46
lines/40278.png,56,62,57,41
lines/40279.png,24,41,48,33
lines/40280.png,5,0,60,39
lines/40281.png,36,32,44,7
lines/40282.png,49,44,50,30
lines/40283.png,34,2,48,54
lines/40284.png,35,19,45,58
lines/40285.png,58,14,61,46
lines/40286.png,33,23,51,21
lines/40287.png,39,58,48,11
lines/40288.png,61,31,62,59
lines/40289.png,32,58,50,35
lines/40290.png,21,58,46,46
lines/40291.png,43,45,63,32
lines/40292.png,2,33,36,16
lines/40293.png,3,18,28,12
lines/40294.png,42,24,43,21
lines/40295.png,21,24,50,10
lines/40296.png,1,27,9,34
lines/40297.png,57,57,63,15
lines/40298.png,5,31,35,21
lines/40299.png,25,38,62,34
lines/40300.png,6,49,46,54
lines/40301.png,11,16,33,17
lines/40302.png,32,4,40,41
lines/40303.png,61,5,63,35
lines/40304.png,22,27,35,52
lines/40305.png,2,31,43,14
lines/40306.png,39,33,40,9
lines/40307.png,27,20,57,37
lines/40308.png,12,49,23,22
lines/40309.png,42,38,44,15
lines/40310.png,41,21,48,51
lines/40311.png,21,35,54,0
lines/40312.png,50,8,59,19
lines/40313.png,34,46,59,59
lines/40314.png,44,16,46,61
lines/40315.png,41,40,62,39
lines/40316.png,59,38,63,3
lines/40317.png,32,54,33,52
lines/40318.png,41,34,50,8
lines/40319.png,49,25,61,35
lines/40320.png,47,22,60,1
lines/40321.png,50,35,62,52
lines/40322.png,1,43,61,32
lines/40323.png,47,52,48,54
lines/40324.png,61,59,62,39
lines/40325.png,21,44,43,27
lines/40326.png,22,34,34,3
lines/40327.png,37,47,50,59
lines/40328.png,34,60,57,50
lines/40329.png,56,35,61,56
lines/40330.png,38,2,47,46
lines/40331.png,62,4,63,19
lines/40332.png,32,3,63,36
lines/40333.png,59,24,63,6
lines/40334.png,30,45,38,50
lines/40335.png,57,32,60,34
lines/40336.png,38,49,39,46
lines/40337.png,3,46,34,3
lines/40338.png,29,47,44,25
lines/40339.png,6,36,22,36
lines/40340.png,35,10,58,7
lines/40341.png,28,61,41,14
lines/40342.png,20,1,34,8
lines/40343.png,18,43,60,60
lines/40344.png,28,4,40,7
lines/40345.png,26,49,50,51
lines/40346.png,54,22,63,14
lines/40347.png,59,35,61,29
lines/40348.png,4,37,49,55
lines/40349.png,55,16,62,48
lines/40350.png,22,56,47,5
lines/40351.png,0,38,18,50
lines/40352.png,19,4,58,43
lines/40353.png,2,22,47,35
lines/40354.png,18,12,41,60
lines/40355.png,47,5,52,3
lines/40356.png,41,4,57,21
lines/40357.png,51,43,60,41
lines/40358.png,9,59,18,59
lines/40359.png,46,13,56,28
lines/40360.png,32,38,37,59
lines/40361.png,15,6,50,5
lines/40362.png,24,21,37,24
lines/40363.png,54,6,56,2
lines/40364.png,2,56,58,31
lines/40365.png,54,62,60,41
lines/40366.png,12,57,52,35
lines/40367.png,50,14,59,46
lines/40368.png,54,42,57,26
lines/40369.png,43,2,46,0
lines/40370.png,24,39,53,51
lines/40371.png,17,62,35,3
lines/40372.png,58,0,62,40
lines/40373.png,22,13,57,14
lines/40374.png,0,40,22,21
lines/40375.png,43,14,57,22
lines/40376.png,34,24,50,38
lines/40377.png,42,10,43,24
lines/40378.png,61,43,62,57
lines/40379.png,18,7,57,7
lines/40380.png,29,53,57,33
lines/40381.png,7,55,36,13
lines/40382.png,25,35,57,33
lines/40383.png,19,9,21,12
lines/40384.png,10,62,32,14
lines/40385.png,6,24,36,43
lines/40386.png,48,2,53,23
lines/40387.png,8,17,24,16
lines/40388.png,27,13,48,50
lines/40389.png,52,29,60,13
lines/40390.png,22,43,57,34
lines/40391.png,5,47,38,21
lines/40392.png,3,33,62,58
lines/40393.png,3,3,10,49
lines/40394.png,47,59,60,24
lines/40395.png,11,22,46,44
lines/40396.png,61,27,63,22
lines/40397.png,46,14,47,16
lines/40398.png,2,12,45,58
lines/40399.png,44,23,58,38
lines/40400.png,55,54,56,3
lines/40401.png,3,15,44,51
lines/40402.png,5,41,62,34
lines/40403.png,7,13,19,17
lines/40404.png,2,0,31,0
lines/40405.png,46,11,59,0
lines/40406.png,57,8,61,28
lines/40407.png,47,12,48,24
lines/40408.png,21,56,48,20
lines/40409.png,5,42,8,14
lines/40410.png,30,34,39,44
lines/40411.png,31,16,57,26
lines/40412.png,10,31,25,39
lines/40413.png,46,11,57,18
lines/40414.png,58,62,59,27
lines/40415.png,60,21,63,16
lines/40416.png,45,21,56,4
lines/40417.png,58,18,59,17
lines/40418.png,30,47,43,16
lines/40419.png,62,2,63,52
lines/40420.png,28,54,30,47
lines/40421.png,53,52,56,38
lines/40422.png,32,8,41,33
lines/40423.png,57,5,59,62
lines/40424.png,41,0,45,29
lines/40425.png,54,36,58,25
lines/40426.png,60,28,61,41
lines/40427.png,61,1,62,28
lines/40428.png,41,1,55,30
lines/40429.png,16,36,19,49
lines/40430.png,10,10,34,56
lines/40431.png,56,14,61,54
lines/40432.png,51,62,59,22
lines/40433.png,42,40,48,26
lines/40434.png,57,44,62,3
lines/40435.png,0,32,42,17
lines/40436.png,28,58,47,9
lines/40437.png,3,8,58,49
lines/40438.png,26,45,53,53
lines/40439.png,42,19,54,19
lines/40440.png,3,1,30,21
lines/40441.png,26,27,58,30
lines/40442.png,22,37,37,58
lines/40443.png,39,34,54,42
lines/40444.png,6,62,23,11
lines/40445.png,60,5,61,42
lines/40446.png,31,38,50,4
lines/40447.png,14,35,40,53
lines/40448.png,20,46,52,51
lines/40449.png,31,34,51,32
lines/40450.png,21,56,54,40
lines/40451.png,16,29,41,55
lines/40452.png,57,14,62,0
lines/40453.png,21,1,62,61
lines/40454.png,31,2,56,26
lines/40455.png,41,9,46,4
lines/40456.png,43,53,57,28
lines/40457.png,50,0,58,31
lines/40458.png,54,40,58,61
lines/40459.png,30,51,49,8
lines/40460.png,16,57,57,17
lines/40461.png,53,17,57,25
lines/40462.png,55,8,63,60
lines/40463.png,38,33,53,27
lines/40464.png,27,44,45,6
lines/40465.png,21,62,23,9
lines/40466.png,30,53,37,15
lines/40467.png,26,22,32,26
lines/40468.png,22,51,30,20
lines/40469.png,26,26,32,45
lines/40470.png,10,53,35,7
lines/40471.png,59,42,63,16
lines/40472.png,51,59,57,1
lines/40473.png,43,42,44,16
lines/40474.png,19,60,45,48
lines/40475.png,18,26,40,35
lines/40476.png,46,13,56,35
lines/40477.png,41,39,43,18
lines/40478.png,12,4,33,46
lines/40479.png,40,50,56,10
lines/40480.png,59,58,63,11
lines/40481.png,58,35,63,26
lines/40482.png,26,34,55,26
lines/40483.png,20,46,30,24
lines/40484.png,11,42,39,19
lines/40485.png,21,16,47,31
lines/40486.png,24,1,53,32
lines/40487.png,22,61,25,63
lines/40488.png,11,34,41,29
lines/40489.png,43,13,48,40
lines/40490.png,34,3,37,61
lines/40491.png,31,10,47,48
lines/40492.png,19,59,20,38
lines/40493.png,42,29,43,7
lines/40494.png,11,2,53,62
lines/40495.png,25,59,38,63
lines/40496.png,9,53,20,43
lines/40497.png,1,56,59,11
lines/40498.png,52,10,55,51
lines/40499.png,15,43,37,42
lines/40500.png,15,3,27,30
lines/40501.png,25,16,34,17
lines/40502.png,32,37,59,54
lines/40503.png,36,40,38,52
lines/40504.png,9,9,42,11
lines/40505.png,40,17,62,22
lines/40506.png,12,17,24,60
lines/40507.png,44,42,52,18
lines/40508.png,8,21,58,58
lines/40509.png,56,33,57,11
lines/40510.png,2,10,56,30
lines/40511.png,53,25,54,19
lines/40512.png,13,24,38,5
lines/40513.png,14,8,15,6
lines/40514.png,54,53,63,25
lines/40515.png,17,45,41,22
lines/40516.png,60,53,62,5
lines/40517.png,53,40,57,18
lines/40518.png,22,39,57,55
lines/40519.png,29,3,48,62
lines/40520.png,41,25,42,26
lines/40521.png,6,20,60,30
lines/40522.png,30,54,44,7
lines/40523.png,51,5,57,40
lines/40524.png,2,51,47,28
lines/40525.png,57,14,63,27
lines/40526.png,16,19,50,15
lines/40527.png,44,44,62,57
lines/40528.png,41,40,56,54
lines/40529.png,30,8,40,3
lines/40530.png,61,38,62,13
lines/40531.png,17,3,18,41
lines/40532.png,54,10,58,52
lines/40533.png,49,61,59,52
lines/40534.png,22,16,60,16
lines/40535.png,24,4,55,13
lines/40536.png,61,22,63,14
lines/40537.png,7,23,20,29
lines/40538.png,35,39,61,9
lines/40539.png,58,17,63,3
lines/40540.png,54,55,60,63
lines/40541.png,33,20,49,41
lines/40542.png,47,42,61,54
lines/40543.png,38,13,51,23
lines/40544.png,52,47,58,11
lines/40545.png,5,42,8,17
lines/40546.png,18,5,38,36
lines/40547.png,35,61,43,40
lines/40548.png,14,47,39,27
lines/40549.png,29,58,63,46
lines/40550.png,13,2,35,14
lines/40551.png,47,1,57,12
lines/40552.png,27,28,33,59
lines/40553.png,0,61,48,52
lines/40554.png,49,33,57,21
lines/40555.png,43,13,54,0
lines/40556.png,51,13,56,4
lines/40557.png,62,50,63,23
lines/40558.png,32,16,42,63
lines/40559.png,61,3,63,4
lines/40560.png,40,57,48,39
lines/40561.png,51,38,62,53
lines/40562.png,60,19,61,20
lines/40563.png,18,50,37,30
lines/40564.png,17,23,44,38
lines/40565.png,50,15,60,58
lines/40566.png,3,14,33,46
lines/40567.png,26,0,30,31
lines/40568.png,7,5,57,58
lines/40569.png,27,50,40,6
lines/40570.png,27,31,58,25
lines/40571.png,24,60,61,51
lines/40572.png,6,21,33,30
lines/40573.png,15,14,37,23
lines/40574.png,2,16,51,14
lines/40575.png,25,14,63,4
lines/40576.png,14,31,22,43
lines/40577.png,39,43,48,27
lines/40578.png,2,7,8,34
lines/40579.png,0,55,27,28
lines/40580.png,21,56,34,1
lines/40581.png,48,15,50,24
lines/40582.png,24,7,45,26
lines/40583.png,41,48,44,30
lines/40584.png,13,8,15,45
lines/40585.png,23,54,58,14
lines/40586.png,14,11,54,4
lines/40587.png,34,17,44,24
lines/40588.png,1,16,37,16
lines/40589.png,39,55,41,6
lines/40590.png,14,50,18,8
lines/40591.png,41,56,57,60
lines/40592.png,12,23,48,29
lines/40593.png,51,43,58,55
lines/40594.png,35,42,54,7
lines/40595.png,47,51,52,24
lines/40596.png,11,22,60,19
lines/40597.png,54,18,55,63
lines/40598.png,38,17,58,31
lines/40599.png,12,14,17,9
lines/40600.png,31,46,50,58
lines/40601.png,22,37,27,14
lines/40602.png,54,23,60,51
lines/40603.png,41,47,47,2
lines/40604.png,44,26,58,28
lines/40605.png,23,33,59,9
lines/40606.png,56,41,58,11
lines/40607.png,36,31,61,54
lines/40608.png,17,43,21,18
lines/40609.png,56,17,58,30
lines/40610.png,40,21,42,7
lines/40611.png,13,29,55,50
lines/40612.png,1,57,4,27
lines/40613.png,24,27,36,40
lines/40614.png,48,15,54,8
lines/40615.png,51,22,58,30
lines/40616.png,52,26,55,40
lines/40617.png,23,8,34,42
lines/40618.png,40,23,58,57
lines/40619.png,21,7,38,32
lines/40620.png,19,4,26,20
lines/40621.png,57,52,59,10
lines/40622.png,3,16,17,37
lines/40623.png,60,21,62,28
lines/40624.png,40,62,43,54
lines/40625.png,2,20,52,24
lines/40626.png,50,23,55,28
lines/40627.png,45,61,57,49
lines/40628.png,43,53,57,56
lines/40629.png,34,20,40,27
lines/40630.png,11,6,22,24
lines/40631.png,17,18,19,43
lines/40632.png,25,51,54,2
lines/40633.png,32,57,43,51
lines/40634.png,51,21,53,28
lines/40635.png,40,2,60,52
lines/40636.png,49,38,51,6
lines/40637.png,54,31,55,21
lines/40638.png,1,38,30,55
lines/40639.png,25,37,44,39
lines/40640.png,44,2,59,10
lines/40641.png,33,49,44,35
lines/40642.png,40,54,59,28
lines/40643.png,36,60,38,19
lines/40644.png,2,49,35,2
lines/40645.png,58,37,62,5
lines/40646.png,55,21,59,58
lines/40647.png,20,47,48,32
lines/40648.png,22,5,27,55
lines/40649.png,19,7,58,50
lines/40650.png,4,59,48,10
lines/40651.png,20,43,47,32
lines/40652.png,24,49,63,62
lines/40653.png,57,0,61,3
lines/40654.png,24,45,52,32
lines/40655.png,19,49,57,15
lines/40656.png,37,45,44,59
lines/40657.png,23,11,50,45
lines/40658.png,38,29,61,0
lines/40659.png,22,61,56,12
lines/40660.png,46,53,48,17
lines/40661.png,56,59,59,22
lines/40662.png,21,6,22,48
lines/40663.png,50,57,55,30
lines/40664.png,51,58,61,38
lines/40665.png,5,15,46,17
lines/40666.png,50,54,53,34
lines/40667.png,60,19,61,23
lines/40668.png,38,10,46,34
lines/40669.png,57,21,62,10
lines/40670.png,7,48,16,11
lines/40671.png,28,61,50,5
lines/40672.png,14,14,28,48
lines/40673.png,24,31,45,51
lines/40674.png,54,37,62,22
lines/40675.png,20,29,52,38
lines/40676.png,33,37,46,29
lines/40677.png,5,29,48,37
lines/40678.png,51,48,56,56
lines/40679.png,31,13,60,59
lines/40680.png,62,14,63,62
lines/40681.png,27,27,59,16
lines/40682.png,40,46,45,54
lines/40683.png,42,37,50,63
lines/40684.png,22,35,43,38
lines/40685.png,59,49,61,34
lines/40686.png,37,22,43,16
lines/40687.png,61,48,62,48
lines/40688.png,61,51,63,32
lines/40689.png,37,15,39,56
lines/40690.png,1,21,2,45
lines/40691.png,1,5,43,30
lines/40692.png,2,57,4,23
lines/40693.png,59,59,61,20
lines/40694.png,48,52,58,44
lines/40695.png,15,53,63,2
lines/40696.png,44,31,59,30
lines/40697.png,7,8,54,60
lines/40698.png,20,11,55,56
lines/40699.png,41,7,48,46
lines/40700.png,47,54,58,38
lines/40701.png,18,7,24,23
lines/40702.png,44,56,59,19
lines/40703.png,5,1,33,40
lines/40704.png,35,17,56,45
lines/40705.png,32,6,49,31
lines/40706.png,13,20,48,6
lines/40707.png,30,8,58,23
lines/40708.png,19,6,35,31
lines/40709.png,24,26,50,27
lines/40710.png,40,34,62,15
lines/40711.png,50,46,52,7
lines/40712.png,22,15,29,42
lines/40713.png,25,52,53,22
lines/40714.png,13,21,62,0
lines/40715.png,38,54,41,15
lines/40716.png,9,13,15,24
lines/40717.png,25,42,41,38
lines/40718.png,15,14,61,45
lines/40719.png,47,62,49,10
lines/40720.png,20,4,28,34
lines/40721.png,42,59,43,60
lines/40722.png,26,39,60,46
lines/40723.png,1,15,4,11
lines/40724.png,27,60,28,29
lines/40725.png,12,5,16,60
lines/40726.png,24,15,43,63
lines/40727.png,3,31,58,21
lines/40728.png,37,41,50,48
lines/40729.png,21,46,52,60
lines/40730.png,0,43,44,1
lines/40731.png,18,35,28,14
lines/40732.png,7,37,54,2
lines/40733.png,11,15,43,16
lines/40734.png,59,39,62,58
lines/40735.png,34,52,48,61
lines/40736.png,5,3,28,10
lines/40737.png,29,61,51,11
lines/40738.png,27,16,51,43
lines/40739.png,19,24,44,35
lines/40740.png,5,40,16,15
lines/40741.png,53,22,57,31
lines/40742.png,47,26,49,60
lines/40743.png,2,43,6,19
lines/40744.png,2,51,10,25
lines/40745.png,40,22,46,50
lines/40746.png,21,11,25,25
lines/40747.png,55,8,63,48
lines/40748.png,44,40,57,35
lines/40749.png,37,9,40,18
lines/40750.png,39,43,47,27
lines/40751.png,58,36,61,20
lines/40752.png,45,6,49,34
lines/40753.png,47,45,51,41
lines/40754.png,43,60,54,10
lines/40755.png,56,9,61,40
lines/40756.png,56,46,63,57
lines/40757.png,13,18,38,24
lines/40758.png,43,26,56,5
lines/40759.png,5,54,60,54
lines/40760.png,42,26,59,7
lines/40761.png,2,24,41,40
lines/40762.png,13,9,32,51
lines/40763.png,34,21,55,37
lines/40764.png,49,18,56,25
lines/40765.png,12,60,61,49
lines/40766.png,61,43,63,28
lines/40767.png,24,40,58,42
lines/40768.png,59,52,62,12
lines/40769.png,18,22,48,60
lines/40770.png,23,50,55,6
lines/40771.png,0,20,59,22
lines/40772.png,54,19,61,46
lines/40773.png,8,11,36,17
lines/40774.png,1,17,48,63
lines/40775.png,35,54,54,48
lines/40776.png,15,4,60,10
lines/40777.png,53,25,58,58
lines/40778.png,42,56,62,1
lines/40779.png,35,19,61,12
lines/40780.png,45,49,54,26
lines/40781.png,60,48,63,57
lines/40782.png,15,7,49,2
lines/40783.png,57,20,63,27
lines/40784.png,59,12,62,53
lines/40785.png,44,14,49,15
lines/40786.png,26,43,47,12
lines/40787.png,49,48,58,61
lines/40788.png,25,37,44,14
lines/40789.png,31,45,56,38
lines/40790.png,1,11,17,44
lines/40791.png,61,23,63,24
lines/40792.png,50,50,56,59
lines/40793.png,52,60,59,18
lines/40794.png,23,13,37,11
lines/40795.png,42,42,45,21
lines/40796.png,27,48,63,30
lines/40797.png,15,57,61,50
lines/40798.png,35,25,62,47
lines/40799.png,20,8,28,19
lines/40800.png,20,20,46,0
lines/40801.png,23,41,63,37
lines/40802.png,14,31,44,45
lines/40803.png,46,25,48,43
lines/40804.png,56,7,62,63
lines/40805.png,54,20,60,25
lines/40806.png,49,24,60,30
lines/40807.png,53,62,59,41
lines/40808.png,12,36,26,36
lines/40809.png,17,45,57,62
lines/40810.png,45,17,48,4
lines/40811.png,43,2,55,56
lines/40812.png,39,0,43,53
lines/40813.png,8,23,53,13
lines/40814.png,14,4,58,16
lines/40815.png,62,52,63,37
lines/40816.png,62,56,63,59
lines/40817.png,1,55,31,22
lines/40818.png,31,20,39,1
lines/40819.png,47,13,54,47
lines/40820.png,4,31,37,23
lines/40821.png,29,54,61,61
lines/40822.png,22,8,53,12
lines/40823.png,55,12,63,22
lines/40824.png,60,3,62,34
lines/40825.png,38,44,57,39
lines/40826.png,18,20,38,0
lines/40827.png,48,56,49,0
lines/40828.png,17,18,36,0
lines/40829.png,47,40,56,11
lines/40830.png,43,5,62,32
lines/40831.png,27,33,36,43
lines/40832.png,47,32,54,45
lines/40833.png,60,53,63,52
lines/40834.png,2,61,21,49
lines/40835.png,11,5,12,26
lines/40836.png,56,32,58,54
lines/40837.png,0,51,11,18
lines/40838.png,47,23,54,36
lines/40839.png,18,60,40,48
lines/40840.png,39,38,55,13
lines/40841.png,62,52,63,60
lines/40842.png,59,44,60,47
lines/40843.png,47,44,63,55
lines/40844.png,28,17,43,50
lines/40845.png,22,49,27,10
lines/40846.png,21,21,34,34
